"Year","Economy_Label","Flow_Label","US_at_current_prices_in_millions_Value"
"1974-01-01 00:00:00","Japan","Exports",55469.0
"1974-01-01 00:00:00","Japan","Imports",61948.0
"1974-01-01 00:00:00","Malaysia","Exports",4236.0
"1974-01-01 00:00:00","Malaysia","Imports",4114.0
"1974-01-01 00:00:00","Mexico","Exports",2958.0
"1974-01-01 00:00:00","Mexico","Imports",6057.0
"1974-01-01 00:00:00","Netherlands","Exports",37423.0
"1974-01-01 00:00:00","Netherlands","Imports",38949.0
"1974-01-01 00:00:00","Norway","Exports",6282.0
"1974-01-01 00:00:00","Norway","Imports",8420.0
"1974-01-01 00:00:00","Peru","Exports",1503.0
"1974-01-01 00:00:00","Peru","Imports",1531.0
"1974-01-01 00:00:00","Philippines","Exports",2725.0
"1974-01-01 00:00:00","Philippines","Imports",3471.0
"1974-01-01 00:00:00","Poland","Exports",8321.0
"1974-01-01 00:00:00","Poland","Imports",10482.0
"1974-01-01 00:00:00","Portugal","Exports",2277.0
"1974-01-01 00:00:00","Portugal","Imports",4496.0
"1974-01-01 00:00:00","South_Korea","Exports",4462.0
"1974-01-01 00:00:00","South_Korea","Imports",6852.0
"1974-01-01 00:00:00","Russia","Exports",0.0
"1974-01-01 00:00:00","Russia","Imports",0.0
"1974-01-01 00:00:00","Saudi_Arabia","Exports",35555.0
"1974-01-01 00:00:00","Saudi_Arabia","Imports",2860.0
"1974-01-01 00:00:00","South_Africa","Exports",8688.0
"1974-01-01 00:00:00","South_Africa","Imports",7856.0
"1974-01-01 00:00:00","Spain","Exports",7091.0
"1974-01-01 00:00:00","Spain","Imports",15428.0
"1974-01-01 00:00:00","Sweden","Exports",15939.0
"1974-01-01 00:00:00","Sweden","Imports",16683.0
"1974-01-01 00:00:00","Switzerland","Exports",11934.0
"1974-01-01 00:00:00","Switzerland","Imports",14445.0
"1974-01-01 00:00:00","Thailand","Exports",2444.0
"1974-01-01 00:00:00","Thailand","Imports",3143.0
"1974-01-01 00:00:00","Tunisia","Exports",921.0
"1974-01-01 00:00:00","Tunisia","Imports",1128.0
"1974-01-01 00:00:00","Turkiye","Exports",1532.0
"1974-01-01 00:00:00","Turkiye","Imports",3778.0
"1974-01-01 00:00:00","Ukraine","Exports",0.0
"1974-01-01 00:00:00","Ukraine","Imports",0.0
"1974-01-01 00:00:00","United_Kingdom","Exports",38197.0
"1974-01-01 00:00:00","United_Kingdom","Imports",54190.0
"1974-01-01 00:00:00","United_States","Exports",99437.0
"1974-01-01 00:00:00","United_States","Imports",110478.0
"1974-01-01 00:00:00","Venezuela","Exports",11153.0
"1974-01-01 00:00:00","Venezuela","Imports",4148.0
"1974-01-01 00:00:00","Viet_Nam","Exports",0.0
"1974-01-01 00:00:00","Viet_Nam","Imports",0.0
"1975-01-01 00:00:00","Argentina","Exports",2961.0
"1975-01-01 00:00:00","Argentina","Imports",3949.0
"1975-01-01 00:00:00","Australia","Exports",11948.0
"1975-01-01 00:00:00","Australia","Imports",10697.0
"1975-01-01 00:00:00","Belgium","Exports",28804.0
"1975-01-01 00:00:00","Belgium","Imports",30781.0
"1975-01-01 00:00:00","Brazil","Exports",8670.0
"1975-01-01 00:00:00","Brazil","Imports",13592.0
"1975-01-01 00:00:00","Canada","Exports",34074.0
"1975-01-01 00:00:00","Canada","Imports",36107.0
"1975-01-01 00:00:00","Chile","Exports",1552.0
"1975-01-01 00:00:00","Chile","Imports",1525.0
"1975-01-01 00:00:00","China","Exports",7689.0
"1975-01-01 00:00:00","China","Imports",7926.0
"1975-01-01 00:00:00","Hong_Kong","Exports",6026.0
"1975-01-01 00:00:00","Hong_Kong","Imports",6766.0
"1975-01-01 00:00:00","Taiwan","Exports",5302.0
"1975-01-01 00:00:00","Taiwan","Imports",5959.0
"1975-01-01 00:00:00","Colombia","Exports",1465.0
"1975-01-01 00:00:00","Colombia","Imports",1495.0
"1975-01-01 00:00:00","Denmark","Exports",8712.0
"1975-01-01 00:00:00","Denmark","Imports",10368.0
"1975-01-01 00:00:00","Egypt","Exports",1402.0
"1975-01-01 00:00:00","Egypt","Imports",3934.0
"1975-01-01 00:00:00","Finland","Exports",5502.0
"1975-01-01 00:00:00","Finland","Imports",7628.0
"1975-01-01 00:00:00","France","Exports",53344.0
"1975-01-01 00:00:00","France","Imports",55075.0
"1975-01-01 00:00:00","Germany","Exports",0.0
"1975-01-01 00:00:00","Germany","Imports",0.0
"1975-01-01 00:00:00","Hungary","Exports",4519.0
"1975-01-01 00:00:00","Hungary","Imports",5400.0
"1975-01-01 00:00:00","India","Exports",4355.0
"1975-01-01 00:00:00","India","Imports",6381.0
"1975-01-01 00:00:00","Indonesia","Exports",0.0
"1975-01-01 00:00:00","Indonesia","Imports",0.0
"1975-01-01 00:00:00","Israel","Exports",1941.0
"1975-01-01 00:00:00","Israel","Imports",5997.0
"1975-01-01 00:00:00","Italy","Exports",34988.0
"1975-01-01 00:00:00","Italy","Imports",38526.0
"1975-01-01 00:00:00","Japan","Exports",55819.0
"1975-01-01 00:00:00","Japan","Imports",57860.0
"1975-01-01 00:00:00","Malaysia","Exports",3843.0
"1975-01-01 00:00:00","Malaysia","Imports",3566.0
"1975-01-01 00:00:00","Mexico","Exports",2904.0
"1975-01-01 00:00:00","Mexico","Imports",6580.0
"1975-01-01 00:00:00","Netherlands","Exports",39888.0
"1975-01-01 00:00:00","Netherlands","Imports",40897.0
"1975-01-01 00:00:00","Norway","Exports",7232.0
"1975-01-01 00:00:00","Norway","Imports",9705.0
"1975-01-01 00:00:00","Peru","Exports",1291.0
"1975-01-01 00:00:00","Peru","Imports",2550.0
"1975-01-01 00:00:00","Philippines","Exports",2294.0
"1975-01-01 00:00:00","Philippines","Imports",3756.0
"1975-01-01 00:00:00","Poland","Exports",10289.0
"1975-01-01 00:00:00","Poland","Imports",11155.0
"1975-01-01 00:00:00","Portugal","Exports",1939.0
"1975-01-01 00:00:00","Portugal","Imports",3839.0
"1975-01-01 00:00:00","South_Korea","Exports",4945.0
"1975-01-01 00:00:00","South_Korea","Imports",7274.0
"1975-01-01 00:00:00","Russia","Exports",0.0
"1975-01-01 00:00:00","Russia","Imports",0.0
"1975-01-01 00:00:00","Saudi_Arabia","Exports",29673.0
"1975-01-01 00:00:00","Saudi_Arabia","Imports",4213.0
"1975-01-01 00:00:00","South_Africa","Exports",8789.0
"1975-01-01 00:00:00","South_Africa","Imports",8293.0
"1975-01-01 00:00:00","Spain","Exports",7690.0
"1975-01-01 00:00:00","Spain","Imports",16265.0
"1975-01-01 00:00:00","Sweden","Exports",17384.0
"1975-01-01 00:00:00","Sweden","Imports",17450.0
"1975-01-01 00:00:00","Switzerland","Exports",12953.0
"1975-01-01 00:00:00","Switzerland","Imports",13303.0
"1975-01-01 00:00:00","Thailand","Exports",2208.0
"1975-01-01 00:00:00","Thailand","Imports",3280.0
"1975-01-01 00:00:00","Tunisia","Exports",856.0
"1975-01-01 00:00:00","Tunisia","Imports",1424.0
"1975-01-01 00:00:00","Turkiye","Exports",1401.0
"1975-01-01 00:00:00","Turkiye","Imports",4739.0
"1975-01-01 00:00:00","Ukraine","Exports",0.0
"1975-01-01 00:00:00","Ukraine","Imports",0.0
"1975-01-01 00:00:00","United_Kingdom","Exports",43423.0
"1975-01-01 00:00:00","United_Kingdom","Imports",53341.0
"1975-01-01 00:00:00","United_States","Exports",108856.0
"1975-01-01 00:00:00","United_States","Imports",105881.0
"1975-01-01 00:00:00","Venezuela","Exports",8800.0
"1975-01-01 00:00:00","Venezuela","Imports",6000.0
"1975-01-01 00:00:00","Viet_Nam","Exports",0.0
"1975-01-01 00:00:00","Viet_Nam","Imports",0.0
"1976-01-01 00:00:00","Argentina","Exports",3916.0
"1976-01-01 00:00:00","Argentina","Imports",3034.0
"1976-01-01 00:00:00","Australia","Exports",13193.0
"1976-01-01 00:00:00","Australia","Imports",12232.0
"1976-01-01 00:00:00","Belgium","Exports",32889.0
"1976-01-01 00:00:00","Belgium","Imports",35545.0
"1976-01-01 00:00:00","Brazil","Exports",10128.0
"1976-01-01 00:00:00","Brazil","Imports",13726.0
"1976-01-01 00:00:00","Canada","Exports",40598.0
"1976-01-01 00:00:00","Canada","Imports",40243.0
"1976-01-01 00:00:00","Chile","Exports",2083.0
"1976-01-01 00:00:00","Chile","Imports",1864.0
"1976-01-01 00:00:00","China","Exports",6943.0
"1976-01-01 00:00:00","China","Imports",6660.0
"1976-01-01 00:00:00","Hong_Kong","Exports",8484.0
"1976-01-01 00:00:00","Hong_Kong","Imports",8838.0
"1976-01-01 00:00:00","Taiwan","Exports",8155.0
"1976-01-01 00:00:00","Taiwan","Imports",7609.0
"1976-01-01 00:00:00","Colombia","Exports",1874.0
"1976-01-01 00:00:00","Colombia","Imports",1662.0
"1976-01-01 00:00:00","Denmark","Exports",9115.0
"1976-01-01 00:00:00","Denmark","Imports",12427.0
"1976-01-01 00:00:00","Egypt","Exports",1522.0
"1976-01-01 00:00:00","Egypt","Imports",3807.0
"1976-01-01 00:00:00","Finland","Exports",6342.0
"1976-01-01 00:00:00","Finland","Imports",7392.0
"1976-01-01 00:00:00","France","Exports",57186.0
"1976-01-01 00:00:00","France","Imports",65343.0
"1976-01-01 00:00:00","Germany","Exports",0.0
"1976-01-01 00:00:00","Germany","Imports",0.0
"1976-01-01 00:00:00","Hungary","Exports",4927.0
"1976-01-01 00:00:00","Hungary","Imports",5533.0
"1976-01-01 00:00:00","India","Exports",5549.0
"1976-01-01 00:00:00","India","Imports",5665.0
"1976-01-01 00:00:00","Indonesia","Exports",0.0
"1976-01-01 00:00:00","Indonesia","Imports",0.0
"1976-01-01 00:00:00","Israel","Exports",2415.0
"1976-01-01 00:00:00","Israel","Imports",5669.0
"1976-01-01 00:00:00","Italy","Exports",37265.0
"1976-01-01 00:00:00","Italy","Imports",43905.0
"1976-01-01 00:00:00","Japan","Exports",67304.0
"1976-01-01 00:00:00","Japan","Imports",64895.0
"1976-01-01 00:00:00","Malaysia","Exports",5295.0
"1976-01-01 00:00:00","Malaysia","Imports",3824.0
"1976-01-01 00:00:00","Mexico","Exports",3417.0
"1976-01-01 00:00:00","Mexico","Imports",6028.0
"1976-01-01 00:00:00","Netherlands","Exports",46153.0
"1976-01-01 00:00:00","Netherlands","Imports",46734.0
"1976-01-01 00:00:00","Norway","Exports",7951.0
"1976-01-01 00:00:00","Norway","Imports",11121.0
"1976-01-01 00:00:00","Peru","Exports",1360.0
"1976-01-01 00:00:00","Peru","Imports",2037.0
"1976-01-01 00:00:00","Philippines","Exports",2555.0
"1976-01-01 00:00:00","Philippines","Imports",3942.0
"1976-01-01 00:00:00","Poland","Exports",11024.0
"1976-01-01 00:00:00","Poland","Imports",12898.0
"1976-01-01 00:00:00","Portugal","Exports",1811.0
"1976-01-01 00:00:00","Portugal","Imports",4220.0
"1976-01-01 00:00:00","South_Korea","Exports",7716.0
"1976-01-01 00:00:00","South_Korea","Imports",8774.0
"1976-01-01 00:00:00","Russia","Exports",0.0
"1976-01-01 00:00:00","Russia","Imports",0.0
"1976-01-01 00:00:00","Saudi_Arabia","Exports",38286.0
"1976-01-01 00:00:00","Saudi_Arabia","Imports",8695.0
"1976-01-01 00:00:00","South_Africa","Exports",7850.0
"1976-01-01 00:00:00","South_Africa","Imports",7285.0
"1976-01-01 00:00:00","Spain","Exports",8730.0
"1976-01-01 00:00:00","Spain","Imports",17474.0
"1976-01-01 00:00:00","Sweden","Exports",18435.0
"1976-01-01 00:00:00","Sweden","Imports",19628.0
"1976-01-01 00:00:00","Switzerland","Exports",14835.0
"1976-01-01 00:00:00","Switzerland","Imports",14775.0
"1976-01-01 00:00:00","Thailand","Exports",2980.0
"1976-01-01 00:00:00","Thailand","Imports",3572.0
"1976-01-01 00:00:00","Tunisia","Exports",788.0
"1976-01-01 00:00:00","Tunisia","Imports",1529.0
"1976-01-01 00:00:00","Turkiye","Exports",1960.0
"1976-01-01 00:00:00","Turkiye","Imports",5129.0
"1976-01-01 00:00:00","Ukraine","Exports",0.0
"1976-01-01 00:00:00","Ukraine","Imports",0.0
"1976-01-01 00:00:00","United_Kingdom","Exports",45356.0
"1976-01-01 00:00:00","United_Kingdom","Imports",55744.0
"1976-01-01 00:00:00","United_States","Exports",116794.0
"1976-01-01 00:00:00","United_States","Imports",132497.0
"1976-01-01 00:00:00","Venezuela","Exports",9299.0
"1976-01-01 00:00:00","Venezuela","Imports",7663.0
"1976-01-01 00:00:00","Viet_Nam","Exports",402.0
"1976-01-01 00:00:00","Viet_Nam","Imports",1171.0
"1977-01-01 00:00:00","Argentina","Exports",5652.0
"1977-01-01 00:00:00","Argentina","Imports",4162.0
"1977-01-01 00:00:00","Australia","Exports",13367.0
"1977-01-01 00:00:00","Australia","Imports",13511.0
"1977-01-01 00:00:00","Belgium","Exports",37538.0
"1977-01-01 00:00:00","Belgium","Imports",40406.0
"1977-01-01 00:00:00","Brazil","Exports",12120.0
"1977-01-01 00:00:00","Brazil","Imports",13257.0
"1977-01-01 00:00:00","Canada","Exports",43545.0
"1977-01-01 00:00:00","Canada","Imports",42083.0
"1977-01-01 00:00:00","Chile","Exports",2190.0
"1977-01-01 00:00:00","Chile","Imports",2539.0
"1977-01-01 00:00:00","China","Exports",7520.0
"1977-01-01 00:00:00","China","Imports",7148.0
"1977-01-01 00:00:00","Hong_Kong","Exports",9616.0
"1977-01-01 00:00:00","Hong_Kong","Imports",10446.0
"1977-01-01 00:00:00","Taiwan","Exports",9349.0
"1977-01-01 00:00:00","Taiwan","Imports",8522.0
"1977-01-01 00:00:00","Colombia","Exports",2403.0
"1977-01-01 00:00:00","Colombia","Imports",1880.0
"1977-01-01 00:00:00","Denmark","Exports",10065.0
"1977-01-01 00:00:00","Denmark","Imports",13265.0
"1977-01-01 00:00:00","Egypt","Exports",1708.0
"1977-01-01 00:00:00","Egypt","Imports",4815.0
"1977-01-01 00:00:00","Finland","Exports",7665.0
"1977-01-01 00:00:00","Finland","Imports",7608.0
"1977-01-01 00:00:00","France","Exports",65459.0
"1977-01-01 00:00:00","France","Imports",72076.0
"1977-01-01 00:00:00","Germany","Exports",0.0
"1977-01-01 00:00:00","Germany","Imports",0.0
"1977-01-01 00:00:00","Hungary","Exports",5834.0
"1977-01-01 00:00:00","Hungary","Imports",6531.0
"1977-01-01 00:00:00","India","Exports",6378.0
"1977-01-01 00:00:00","India","Imports",6647.0
"1977-01-01 00:00:00","Indonesia","Exports",0.0
"1977-01-01 00:00:00","Indonesia","Imports",0.0
"1977-01-01 00:00:00","Israel","Exports",3082.0
"1977-01-01 00:00:00","Israel","Imports",5787.0
"1977-01-01 00:00:00","Italy","Exports",45305.0
"1977-01-01 00:00:00","Italy","Imports",48092.0
"1977-01-01 00:00:00","Japan","Exports",81083.0
"1977-01-01 00:00:00","Japan","Imports",71340.0
"1977-01-01 00:00:00","Malaysia","Exports",6079.0
"1977-01-01 00:00:00","Malaysia","Imports",4542.0
"1977-01-01 00:00:00","Mexico","Exports",4167.0
"1977-01-01 00:00:00","Mexico","Imports",5489.0
"1977-01-01 00:00:00","Netherlands","Exports",50110.0
"1977-01-01 00:00:00","Netherlands","Imports",52903.0
"1977-01-01 00:00:00","Norway","Exports",8880.0
"1977-01-01 00:00:00","Norway","Imports",12883.0
"1977-01-01 00:00:00","Peru","Exports",1726.0
"1977-01-01 00:00:00","Peru","Imports",1911.0
"1977-01-01 00:00:00","Philippines","Exports",3127.0
"1977-01-01 00:00:00","Philippines","Imports",4270.0
"1977-01-01 00:00:00","Poland","Exports",10666.0
"1977-01-01 00:00:00","Poland","Imports",13420.0
"1977-01-01 00:00:00","Portugal","Exports",1970.0
"1977-01-01 00:00:00","Portugal","Imports",4744.0
"1977-01-01 00:00:00","South_Korea","Exports",10048.0
"1977-01-01 00:00:00","South_Korea","Imports",10811.0
"1977-01-01 00:00:00","Russia","Exports",0.0
"1977-01-01 00:00:00","Russia","Imports",0.0
"1977-01-01 00:00:00","Saudi_Arabia","Exports",43466.0
"1977-01-01 00:00:00","Saudi_Arabia","Imports",14656.0
"1977-01-01 00:00:00","South_Africa","Exports",9904.0
"1977-01-01 00:00:00","South_Africa","Imports",6270.0
"1977-01-01 00:00:00","Spain","Exports",10223.0
"1977-01-01 00:00:00","Spain","Imports",17836.0
"1977-01-01 00:00:00","Sweden","Exports",19082.0
"1977-01-01 00:00:00","Sweden","Imports",20137.0
"1977-01-01 00:00:00","Switzerland","Exports",17614.0
"1977-01-01 00:00:00","Switzerland","Imports",17940.0
"1977-01-01 00:00:00","Thailand","Exports",3490.0
"1977-01-01 00:00:00","Thailand","Imports",4617.0
"1977-01-01 00:00:00","Tunisia","Exports",929.0
"1977-01-01 00:00:00","Tunisia","Imports",1825.0
"1977-01-01 00:00:00","Turkiye","Exports",1753.0
"1977-01-01 00:00:00","Turkiye","Imports",5796.0
"1977-01-01 00:00:00","Ukraine","Exports",0.0
"1977-01-01 00:00:00","Ukraine","Imports",0.0
"1977-01-01 00:00:00","United_Kingdom","Exports",55860.0
"1977-01-01 00:00:00","United_Kingdom","Imports",63191.0
"1977-01-01 00:00:00","United_States","Exports",123182.0
"1977-01-01 00:00:00","United_States","Imports",160411.0
"1977-01-01 00:00:00","Venezuela","Exports",9551.0
"1977-01-01 00:00:00","Venezuela","Imports",10938.0
"1977-01-01 00:00:00","Viet_Nam","Exports",594.0
"1977-01-01 00:00:00","Viet_Nam","Imports",1372.0
"1978-01-01 00:00:00","Argentina","Exports",6400.0
"1978-01-01 00:00:00","Argentina","Imports",3834.0
"1978-01-01 00:00:00","Australia","Exports",14416.0
"1978-01-01 00:00:00","Australia","Imports",15567.0
"1978-01-01 00:00:00","Belgium","Exports",44947.0
"1978-01-01 00:00:00","Belgium","Imports",48609.0
"1978-01-01 00:00:00","Brazil","Exports",12659.0
"1978-01-01 00:00:00","Brazil","Imports",15054.0
"1978-01-01 00:00:00","Canada","Exports",48432.0
"1978-01-01 00:00:00","Canada","Imports",46278.0
"1978-01-01 00:00:00","Chile","Exports",2478.0
"1978-01-01 00:00:00","Chile","Imports",3408.0
"1978-01-01 00:00:00","China","Exports",9955.0
"1978-01-01 00:00:00","China","Imports",11131.0
"1978-01-01 00:00:00","Hong_Kong","Exports",11453.0
"1978-01-01 00:00:00","Hong_Kong","Imports",13394.0
"1978-01-01 00:00:00","Taiwan","Exports",12682.0
"1978-01-01 00:00:00","Taiwan","Imports",11051.0
"1978-01-01 00:00:00","Colombia","Exports",3010.0
"1978-01-01 00:00:00","Colombia","Imports",2971.0
"1978-01-01 00:00:00","Denmark","Exports",11883.0
"1978-01-01 00:00:00","Denmark","Imports",14808.0
"1978-01-01 00:00:00","Egypt","Exports",1737.0
"1978-01-01 00:00:00","Egypt","Imports",6727.0
"1978-01-01 00:00:00","Finland","Exports",8570.0
"1978-01-01 00:00:00","Finland","Imports",7866.0
"1978-01-01 00:00:00","France","Exports",79730.0
"1978-01-01 00:00:00","France","Imports",83499.0
"1978-01-01 00:00:00","Germany","Exports",0.0
"1978-01-01 00:00:00","Germany","Imports",0.0
"1978-01-01 00:00:00","Hungary","Exports",6408.0
"1978-01-01 00:00:00","Hungary","Imports",7990.0
"1978-01-01 00:00:00","India","Exports",6671.0
"1978-01-01 00:00:00","India","Imports",7865.0
"1978-01-01 00:00:00","Indonesia","Exports",0.0
"1978-01-01 00:00:00","Indonesia","Imports",0.0
"1978-01-01 00:00:00","Israel","Exports",3921.0
"1978-01-01 00:00:00","Israel","Imports",7415.0
"1978-01-01 00:00:00","Italy","Exports",56090.0
"1978-01-01 00:00:00","Italy","Imports",56496.0
"1978-01-01 00:00:00","Japan","Exports",98211.0
"1978-01-01 00:00:00","Japan","Imports",79922.0
"1978-01-01 00:00:00","Malaysia","Exports",7404.0
"1978-01-01 00:00:00","Malaysia","Imports",5909.0
"1978-01-01 00:00:00","Mexico","Exports",6005.0
"1978-01-01 00:00:00","Mexico","Imports",8109.0
"1978-01-01 00:00:00","Netherlands","Exports",57590.0
"1978-01-01 00:00:00","Netherlands","Imports",61314.0
"1978-01-01 00:00:00","Norway","Exports",10882.0
"1978-01-01 00:00:00","Norway","Imports",11497.0
"1978-01-01 00:00:00","Peru","Exports",1941.0
"1978-01-01 00:00:00","Peru","Imports",1175.0
"1978-01-01 00:00:00","Philippines","Exports",3401.0
"1978-01-01 00:00:00","Philippines","Imports",5144.0
"1978-01-01 00:00:00","Poland","Exports",12238.0
"1978-01-01 00:00:00","Poland","Imports",14744.0
"1978-01-01 00:00:00","Portugal","Exports",2414.0
"1978-01-01 00:00:00","Portugal","Imports",5237.0
"1978-01-01 00:00:00","South_Korea","Exports",12722.0
"1978-01-01 00:00:00","South_Korea","Imports",14972.0
"1978-01-01 00:00:00","Russia","Exports",0.0
"1978-01-01 00:00:00","Russia","Imports",0.0
"1978-01-01 00:00:00","Saudi_Arabia","Exports",40735.0
"1978-01-01 00:00:00","Saudi_Arabia","Imports",20422.0
"1978-01-01 00:00:00","South_Africa","Exports",12772.0
"1978-01-01 00:00:00","South_Africa","Imports",7615.0
"1978-01-01 00:00:00","Spain","Exports",13114.0
"1978-01-01 00:00:00","Spain","Imports",18712.0
"1978-01-01 00:00:00","Sweden","Exports",21790.0
"1978-01-01 00:00:00","Sweden","Imports",20589.0
"1978-01-01 00:00:00","Switzerland","Exports",23560.0
"1978-01-01 00:00:00","Switzerland","Imports",23804.0
"1978-01-01 00:00:00","Thailand","Exports",4085.0
"1978-01-01 00:00:00","Thailand","Imports",5356.0
"1978-01-01 00:00:00","Tunisia","Exports",1126.0
"1978-01-01 00:00:00","Tunisia","Imports",2138.0
"1978-01-01 00:00:00","Turkiye","Exports",2288.0
"1978-01-01 00:00:00","Turkiye","Imports",4599.0
"1978-01-01 00:00:00","Ukraine","Exports",0.0
"1978-01-01 00:00:00","Ukraine","Imports",0.0
"1978-01-01 00:00:00","United_Kingdom","Exports",67887.0
"1978-01-01 00:00:00","United_Kingdom","Imports",75813.0
"1978-01-01 00:00:00","United_States","Exports",145847.0
"1978-01-01 00:00:00","United_States","Imports",186046.0
"1978-01-01 00:00:00","Venezuela","Exports",9187.0
"1978-01-01 00:00:00","Venezuela","Imports",11767.0
"1978-01-01 00:00:00","Viet_Nam","Exports",648.0
"1978-01-01 00:00:00","Viet_Nam","Imports",1485.0
"1979-01-01 00:00:00","Argentina","Exports",7810.0
"1979-01-01 00:00:00","Argentina","Imports",6700.0
"1979-01-01 00:00:00","Australia","Exports",18663.0
"1979-01-01 00:00:00","Australia","Imports",18191.0
"1979-01-01 00:00:00","Belgium","Exports",56700.0
"1979-01-01 00:00:00","Belgium","Imports",60913.0
"1979-01-01 00:00:00","Brazil","Exports",15244.0
